,returns,sigma_short,sigma_long,trans_raw,trans_sm,hurst_raw,hurst,ent_raw,ent_sm,vol_imbalance,es,res_raw,res_sm,alpha_eff,beta_eff,D,sigma_C,sigma_R
2016-10-26,-0.009254246260595922,0.01053157787088505,0.011746886397560809,-0.10345792796022206,0.1411013550325808,0.5539562164224008,0.5633796098279888,0.878734887319997,0.9162247192677724,0.14642127412001765,0.022449908323011553,1.9111352959300107,1.050397754796521,1.016923637650429,1.016923637650429,2.0792151833225057,0.45674367439077124,0.1290407908054166
2016-10-27,0.0025538375567433617,0.010439548687053882,0.011724007374224405,-0.10955799038428146,0.12872147974099687,0.5495372650469313,0.5627043734972055,0.8803498469601622,0.9128080647622857,-0.2514167969904356,0.022449908323011553,1.914864811815132,1.0539296979228294,1.0169147272379129,1.0169147272379129,2.1058157694906448,0.4526515917130946,0.12651412970138146
2016-10-28,-0.008953463223630342,0.010455351708235217,0.011696447127052327,-0.10610875296880724,0.11943039591264674,0.5491257373336125,0.5620420010014204,0.8031155299099364,0.9023611566811096,-0.2273214204319871,0.022449908323011553,1.9193767889840714,1.0571006919497674,1.0172545675722586,1.0172545675722586,2.0744397587541705,0.46150390145856895,0.1300683275454285
2016-10-31,-0.0040810083916020074,0.010000298015417656,0.011657997498780237,-0.1421941875983439,0.12393731009449166,0.5476529949986366,0.5613400982695773,0.8308006969011927,0.895545874797308,-0.20873557074239601,0.022449908323011553,1.925707143811707,1.0600889679649064,1.0173938006975922,1.0173938006975922,2.0638285249645882,0.46326179847142607,0.1303529381759938
2016-11-01,-0.009958153947902452,0.006815433093515513,0.011076853403792,-0.38471397561492066,0.1911227408998198,0.6028336822901925,0.5633641755388756,0.8179034037501539,0.888151353745198,0.11392049897880234,0.022449908323011553,2.0267387530775327,1.0687065593817544,1.018342592911835,1.018342592911835,2.092591006474061,0.4453183683338764,0.12062067684719592
2016-11-02,0.006511362418236703,0.007382262383608124,0.010985923234074034,-0.3280253078128896,0.22197952992010567,0.6152235190230514,0.5658938996112745,0.8085385825812175,0.8805691850629142,-0.1615070265204663,0.022449908323011553,2.043513996005436,1.076762233602512,1.0194745896262205,1.0194745896262205,2.1291844434346983,0.4318753337142879,0.11328524641114461
2016-11-03,0.008584511166566541,0.00797061410391163,0.010913900341063857,-0.2696823450071309,0.22757526899444908,0.5804146963962408,0.5666022311617606,0.7090905665231659,0.8642378880591286,-0.2819285710765393,0.022449908323011553,2.0569995190947483,1.0841570794194875,1.0205540938823479,1.0205540938823479,2.173005800611081,0.4212944651439549,0.10749746329105397
2016-11-04,-0.002346205699574112,0.0070277130858081216,0.01078298181350085,-0.34825883903383187,0.25132151637783484,0.5777934014351763,0.5671481419068052,0.8163944913766351,0.8596813740893673,-0.12994709369081642,0.022449908323011553,2.0819739745052144,1.091686754526789,1.0209673363852132,1.0209673363852132,2.128248817350039,0.42732475833270506,0.10894551165146305
2016-11-07,0.00038237994960043,0.006548638520243027,0.010764631807054639,-0.39165234467644733,0.2777116036956555,0.5808257823857735,0.567815343881389,0.6710333273357654,0.8417148934461671,0.008751094571173677,0.022449908323011553,2.0855230230047175,1.0980566501452373,1.0221503959220781,1.0221503959220781,2.1195049245651543,0.4250754533454914,0.10699792803448008
2016-11-08,-0.014485914146335346,0.007625544764367531,0.010898133304456591,-0.3002889071608984,0.27266989448186424,0.6030665444862654,0.5695349146426024,0.8191721435415863,0.8395679648838261,-0.1848696164661415,0.022449908323011553,2.0599755110424254,1.101756697937913,1.0228314852227143,1.0228314852227143,2.1474095737000347,0.4195981035905961,0.10410653594954299
2016-11-09,-0.002996766480067992,0.007315276232863571,0.010875474996441235,-0.3273603005609099,0.27617734085924356,0.6180405022274437,0.5719010408662532,0.7024622636033149,0.826510279047587,-0.18489759156955476,0.022449908323011553,2.064267325122309,1.105038842890132,1.02435948138611,1.02435948138611,2.1377167191452693,0.4211991325150544,0.10429364638524018
2016-11-10,-0.0005020461704174401,0.0071434881092195075,0.010872273775124328,-0.34296281928038375,0.282410971350541,0.6147252838010241,0.5739900283264858,0.7224710257685236,0.8166017787352953,0.4373682554027755,0.022449908323011553,2.064875125351006,1.1077602944412877,1.0256537173344193,1.0256537173344193,2.295211324443768,0.38746027331177746,0.08997286977125171
2016-11-11,0.026207930910299763,0.011245441159739572,0.011405217689021727,-0.01400907318375434,0.1929112652476713,0.5632240576641093,0.5734648590258821,0.8386515762122763,0.8187017594473887,-0.09088415779585476,0.022449908323011553,1.9683875618389493,1.1041709494364549,1.0253482115522468,1.0253482115522468,2.0207865954946067,0.4623920718356817,0.1222805839877285
2016-11-14,-0.011119670257741599,0.01178736036393893,0.011485230181170442,0.02630597541386825,0.13726281814520883,0.5759159648390159,0.573584425163108,0.801340863377227,0.8170483407740399,-0.00027170563929774746,0.022449908323011553,1.9546746928128862,1.1003923327686418,1.0254867991740448,1.0254867991740448,1.9544380330593363,0.48865781778324907,0.13476605503640446
2016-11-15,0.014641772387524427,0.012036116343760006,0.011645276457613086,0.03356209597681205,0.10251227260504327,0.5574501493415585,0.5727973873181543,0.706981538015778,0.8065657881303959,-0.002140525474930523,0.022449908323011553,1.9278107416872483,1.095640082557631,1.0258246816572736,1.0258246816572736,1.9093026787421516,0.506674050172277,0.14397139690994992
2016-11-16,0.009968587734658089,0.012212885755504168,0.011345487477616469,0.07645315193366443,0.09289868773760354,0.6361604993049169,0.5758882708297037,0.809677839731353,0.8068621739971538,-0.007034761918471974,0.020338851454646287,1.792680443918198,1.0831604070402916,1.0269031706836722,1.0269031706836722,1.899913727174009,0.5108802497764534,0.1483864139819909
2016-11-17,0.0028063640449014224,0.012046108771139048,0.011343457824744408,0.061943276666651934,0.08196596168894904,0.6473965456744287,0.5793764793587147,0.8089882139319997,0.8070646539909486,0.188091832619195,0.020338851454646287,1.7930012028843185,1.072970645331363,1.0281269186797861,1.0281269186797861,1.925412339622902,0.5056099567994686,0.14789350709051888
2016-11-18,0.017586204841951312,0.01282401235361435,0.01148899093347501,0.1162000586360933,0.09128734509399358,0.6950015065023987,0.5850167245852359,0.887651527181346,0.814739594294796,0.2680389633957215,0.020338851454646287,1.7702889548373042,1.0631490062864735,1.0296035312277578,1.0296035312277578,1.9803171178313304,0.4894644959836732,0.14211383374999684
2016-11-21,0.003721054726068566,0.012755442014972739,0.011493992602684928,0.1097485839683892,0.09556939297588044,0.6984067233931706,0.5905479440392815,0.9080936355429942,0.823630455366053,-0.01169338868877228,0.020338851454646287,1.7695186052850953,1.0550625535781142,1.030885508534055,1.030885508534055,1.9193550807181343,0.5050265171778028,0.15117859304261186
2016-11-22,0.003891591956679242,0.010890373518639222,0.010861883088853467,0.0026229733419789545,0.06458610843423247,0.6646489960839743,0.5941626295048762,0.9042337049252261,0.8313069553240694,-0.2045269793211282,0.020338851454646287,1.872496008593394,1.0550841513304907,1.0315401904336705,1.0315401904336705,1.9390593378800265,0.5048027425746279,0.1510655644132543
2016-11-23,-0.0005312065301754433,0.010679344152948312,0.010855259774970328,-0.016205565382012867,0.04841595789702717,0.655785799477798,0.5971686377962382,0.9009994578456848,0.8379443365166042,0.3114577667518212,0.020338851454646287,1.8736385070358035,1.055174123690928,1.0320311100135253,1.0320311100135253,1.9864737340537528,0.4951094209629562,0.14635911663348225
2016-11-24,0.012235688824186231,0.010487156801016114,0.010948321379609612,-0.042121943867338474,0.04603029364712744,0.6850545198992086,0.6014557539963831,0.8890108908546828,0.8428078178821354,0.0383716884387601,0.020338851454646287,1.8577124448868771,1.0542372758090093,1.0330495918865603,1.0330495918865603,1.8905138197791373,0.5212602615025702,0.15928829278594686
2016-11-25,0.010964692338108916,0.008446204356590154,0.010973420481762908,-0.230303407162135,0.0997737995831551,0.6877843265061001,0.6056669038749058,0.8782101863659407,0.8461794720234502,0.3731365980854057,0.020338851454646287,1.8534633712263515,1.053200221021008,1.0341363719299295,1.0341363719299295,2.090061359440548,0.4611786801303838,0.13061433980494375
2016-11-28,-0.006256772874962215,0.007399512261614464,0.010997972695775462,-0.3271930685501008,0.16087127881177765,0.6648330737260889,0.6085530585017928,0.7748476947547551,0.8393859694264316,-0.4269263014358899,0.020338851454646287,1.84932564609861,1.0520878809951377,1.0356587271060076,1.0356587271060076,2.1890632341810763,0.42891654455367806,0.11595146435331483
2016-11-29,-0.013192471945987638,0.009184701380594636,0.011130643603375553,-0.17482746659777862,0.16095461916667275,0.6225102177598193,0.6092338955387696,0.8965624650076665,0.8448313499579778,0.08966068816934224,0.020338851454646287,1.8272827615871718,1.0497657381769223,1.0354065199954197,1.0354065199954197,2.0142898460362364,0.469248744286115,0.13503583058115887
2016-11-30,-0.0020298063739565713,0.009119159381182556,0.011109063721492332,-0.1791243969966591,0.16222712164069975,0.6089295806765063,0.6092190509113421,0.9354850112567686,0.8534650319864341,0.3840420148567424,0.020338851454646287,1.830832341610753,1.0480939279730423,1.0346473382876809,1.0346473382876809,2.1682947616228354,0.43312966104406864,0.11852546826774199
2016-12-01,-0.00800038564397651,0.00975240632377709,0.010830252471224402,-0.0995217932648487,0.13977653172205784,0.6333743565225907,0.6103973585021347,0.9739513476615725,0.8649399191935901,-0.06640629347041221,0.020338851454646287,1.8779647777406916,1.0497283719670734,1.0340076926285169,1.0340076926285169,2.009342396581295,0.47398668001012784,0.13729024634642664
2016-12-02,-0.0006352457461534851,0.008034128774769618,0.01073312518352843,-0.2514641693456461,0.16795575491889136,0.6297956528829732,0.6113436167646146,0.9843828512151569,0.8763154365289775,-0.059090760523956905,0.020338851454646287,1.8949590317150984,1.0521361151605289,1.0332859126607759,1.0332859126607759,2.047879551416124,0.45978299716422455,0.13015189117969111
2016-12-05,0.012374381346841412,0.008897108298044997,0.01083619478457489,-0.1789453332169835,0.1668439210805602,0.6224470403858955,0.6118852471851648,0.9541985547950416,0.8837328763638407,0.061874728236310024,0.020338851454646287,1.8769349471503358,1.052970543852298,1.0327839101310647,1.0327839101310647,2.054688937408599,0.458314952141254,0.12931721692571127
2016-12-06,-0.004573016550868003,0.008981228662001023,0.010784785793376593,-0.16723161367592612,0.1627742150251782,0.6210227292336361,0.6123309780167975,0.853288613408126,0.8808334227490107,-0.12529109711969091,0.020338851454646287,1.8858819252875656,1.0542178170765986,1.0331750741389738,1.0331750741389738,2.0598478806818328,0.4577440586073772,0.12882956043879004
2016-12-07,-0.00042823381311577835,0.00898056561746335,0.010761228947398376,-0.1654702579639398,0.15955769684198848,0.6252611356423027,0.6129617174131635,0.8571046644447595,0.8785735410057487,-0.09247330539576247,0.020338851454646287,1.8900102073807574,1.0554982201688103,1.0335655765605445,1.0335655765605445,2.046969769322856,0.46139029970107065,0.130301761310408
2016-12-08,0.0005802273480840554,0.007915976867418543,0.010693391815956627,-0.25973189763734633,0.18333810411788726,0.6212283107141974,0.6133649658668725,0.8944951735176996,0.8800898869592678,-0.07526361337131467,0.020338851454646287,1.9020001122838928,1.057298578893371,1.0335478778709388,1.0335478778709388,2.069282986227704,0.4520944789262641,0.1256690969471079
2016-12-09,0.008484308822052901,0.007524431374023525,0.010730961912703327,-0.2988111005113071,0.20937517206331968,0.6123810584828079,0.613316970384723,0.899656635653186,0.8819533868348791,-0.11746560004841926,0.020338851454646287,1.8953410390133583,1.0583539112499867,1.0333647417313836,1.0333647417313836,2.1056614835847,0.43929542448176523,0.1196246217913857
2016-12-12,-0.022468893339845954,0.010025675922219571,0.011122491066351606,-0.09861236458532055,0.17093274694871977,0.6138115138467825,0.6133410944560429,0.889156551238139,0.8826394024923324,0.25702676355488085,0.022541871527135094,2.0266908847804013,1.067284092021354,1.0333096417452359,1.0333096417452359,2.1223571009784887,0.4418242540019797,0.11927913063776069
2016-12-13,-0.006067002947653027,0.0094569927061467,0.011076144884596146,-0.1461837304693657,0.15943447420376097,0.6243965414086657,0.6138803845512928,0.869489803282746,0.881387059710467,0.06780823962544359,0.022541871527135094,2.0351712089621077,1.075099317915659,1.0335822267126038,1.0335822267126038,2.0456119455588357,0.4617413603106275,0.12699554398710416
2016-12-14,0.002112836922794639,0.009559175733948275,0.011011985484154403,-0.13192986426440853,0.14759765630182659,0.6301916781920655,0.6146760574118183,0.8878729837277478,0.8820047667597318,0.013648090439589857,0.022541871527135094,2.0470287660008113,1.0822025220620262,1.0337601939954693,1.0337601939954693,2.0297995967461864,0.4675813225783815,0.12841489523896923
2016-12-15,0.012000789564268569,0.01020292505051818,0.011007843583972509,-0.07312227207028049,0.12192257440906269,0.6159184481889768,0.6147366618399723,0.895352322666972,0.8832759625604214,0.13688991332055886,0.022541871527135094,2.0477989968867476,1.0880601889137622,1.0336613534978354,1.0336613534978354,2.02471702716044,0.47310692026029294,0.12989730975682734
2016-12-16,-0.004919024475061942,0.010328158692007913,0.01102656096515415,-0.06333817727515495,0.10175277745585773,0.6186965388179638,0.614929826570606,0.9709317923752282,0.8916241368284983,-0.07050451254475239,0.022541871527135094,2.0443228995098535,1.0926453385189288,1.0329504606411135,1.0329504606411135,1.9985365876641032,0.4830462898250319,0.13361417369122708
2016-12-19,-0.01876552706041878,0.010770351917050234,0.01125431300264413,-0.04300227703638532,0.08186963802948409,0.6195602769147177,0.615155702197148,0.9331442674874989,0.8955784349864984,-0.13999418685736004,0.022541871527135094,2.002952245269576,1.0939090745215991,1.0326509313543535,1.0326509313543535,1.998049993348487,0.48650620408912143,0.1349693519325147
2016-12-20,0.006197114459661323,0.01117152713300218,0.01116484223866534,0.0005987450779813202,0.05477928065354412,0.6107621137590216,0.6149413808099223,0.9852762355761361,0.904121082661702,-0.13657714525877404,0.022541871527135094,2.019003122053837,1.0959122764011733,1.031804640281524,1.031804640281524,1.9781865676072976,0.4961558291150633,0.1390395312078308
2016-12-21,-0.006353623888256335,0.011216656730458716,0.011192371312462686,0.0021698188273104385,0.037242009825748774,0.6125572441370394,0.6148250814600256,0.9586003705614019,0.9093095862711972,-0.007580341465562188,0.022541871527135094,2.0140371291706067,1.0972519386973998,1.0312958436072477,1.0312958436072477,1.946652487886118,0.5073699358714147,0.14398451168230153
2016-12-22,-0.011896666590903642,0.011475021981018052,0.01129148843877919,0.016254149595418998,0.03020249492192305,0.6152017023397768,0.6148434532102574,0.8656103654207924,0.9051477557140157,-0.196985971992009,0.022541871527135094,1.9963578482832671,1.0972784044868644,1.0316832180648878,1.0316832180648878,1.9755291575226754,0.5010157367925382,0.14102902375735524
2016-12-23,-0.006243453897132214,0.010581082467804991,0.01085389584102319,-0.025135064608513873,0.028409788034345764,0.6445991364118248,0.6162949499517972,0.9025844566432029,0.904903631992986,-0.0768113686861986,0.022541871527135094,2.076844212332884,1.1021195064587268,1.0321063718767383,1.0321063718767383,1.9394430657888504,0.510783127813593,0.14463083642359204
2016-12-26,-0.0018452535765583718,0.008795851224412506,0.01083550461069333,-0.1882379694867125,0.07643036265510772,0.6488091998669864,0.6178810109232699,0.8781360826206412,0.9023543415765721,-0.10419536155974254,0.022541871527135094,2.0803692613629092,1.106288592530256,1.0327846573264314,1.0327846573264314,1.9900008265096378,0.48946992461205174,0.13405857984236746
2016-12-27,-0.0060474466453822205,0.008795238490460775,0.010722956765258277,-0.17977488084659557,0.1060614555478694,0.6472262304476295,0.6193124850464093,0.8775593723063623,0.8999929159317902,0.40362527667022025,0.022541871527135094,2.102204736861566,1.110983951005405,1.0334081719872206,1.0334081719872206,2.174448166530798,0.44132758555120327,0.1119649336260464
2016-12-28,-0.022055660570990815,0.010257399007619891,0.011058211812508338,-0.07241792963149966,0.09401291916655555,0.650325506188252,0.6208253153460114,0.9274731283808177,0.9026100790221738,-0.5000835649603255,0.023627343767001856,2.136631383200882,1.1168322173957055,1.0335787974001374,1.0335787974001374,2.255606862369405,0.42670814301743165,0.10484960170030355
2016-12-29,0.008970661968871349,0.009696192923181543,0.011038258697701099,-0.12158310574828833,0.10092233762753115,0.6519402358443251,0.6223431163459291,0.8217937828837705,0.8949132889137544,0.0013497024485457849,0.023627343767001856,2.140493623961395,1.1218409038052108,1.0347539318458543,1.0347539318458543,1.9959207810706459,0.48385041547478314,0.1287465978712414
2016-12-30,0.012748750412787281,0.011429653868418113,0.010814060021093853,0.05692532186093716,0.08573624287230916,0.6649688279722444,0.6244224193520908,0.9065314466089119,0.896019780122817,0.3686968740199406,0.023627343767001856,2.1848706103173474,1.12849013283968,1.0352344602879233,1.0352344602879233,2.1226513456138965,0.4561510305225681,0.11553189184189426
2017-01-02,0.006515219913395125,0.010703701078355513,0.010678445984060156,0.0023650533357620477,0.05794491558118565,0.6505122222433259,0.6256950926638583,0.9952025600772371,0.9054657591660952,0.03833968512406265,0.023627343767001856,2.212617985434471,1.1355075953289038,1.0346450106619918,1.0346450106619918,1.9649754506987067,0.49904946466306216,0.13305180800369665
2017-01-03,-0.01137685670424814,0.010650690396076825,0.01050614998801766,0.013757695085641673,0.04318458276479365,0.6507879628459349,0.6269191351117644,0.959557816094294,0.9106173836354474,0.1584962144030879,0.023627343767001856,2.248903861539229,1.1432912445563113,1.0344593185127655,1.0344593185127655,1.9799225636799,0.4976757510492011,0.13104589627479996
2017-01-04,-0.0020149153394751046,0.010621556967637249,0.010199449015368824,0.041385368134335576,0.0423070256632194,0.6743605953511705,0.6292333526844184,0.9507627676860971,0.9144407535450331,0.006705394953120316,0.023627343767001856,2.3165291150638017,1.1534053435092155,1.0346923571549058,1.0346923571549058,1.95679850210941,0.5038330684047104,0.13193220073559922
2017-01-05,-6.521315229463528e-05,0.010211656209852324,0.010180913187516362,0.003019672378078931,0.029209724550453637,0.6783318033219086,0.6316283990569789,0.9287968826362241,0.9158080039346703,-0.1451568942340572,0.023627343767001856,2.3207466878812344,1.1619115835310236,1.0351913259357883,1.0351913259357883,1.9668297565069564,0.5034343058099872,0.13023966592236577
2017-01-06,0.00598794389561917,0.010396582716932926,0.01016774031285437,0.022506712114711037,0.026892207476515557,0.6664791813474383,0.6333284372174891,0.9360690358853373,0.91773762602521,-0.43495698280637113,0.023627343767001856,2.323753341693636,1.1690357808841463,1.0354400184545853,1.0354400184545853,2.140559347800869,0.4624112832132395,0.11170364529063055
2017-01-09,0.00668340488718088,0.010658605650873352,0.010182640667501488,0.046742784992004544,0.03315588269181271,0.6652460972653207,0.6348853962442126,0.9334599545103927,0.9192349906428464,0.06984151235699834,0.023627343767001856,2.320352974732785,1.1746785652629688,1.0356922954806882,1.0356922954806882,1.9574890735778712,0.505201787816407,0.12874301438469293
2017-01-10,-0.007341737987785016,0.010746811074322628,0.00965146271832207,0.11349039912066171,0.05793711693605984,0.6698252677813413,0.6365897802216335,0.9523331009976335,0.9223871916290166,-0.11693174564640278,0.02109669365708518,2.185852281075803,1.171776979833744,1.0357988491945478,1.0357988491945478,1.9945426512710283,0.49144015958365567,0.12339063981452027
2017-01-11,0.0008199555641354966,0.007529575016011859,0.009652522088027107,-0.2199370333115871,0.10489115974855166,0.6693427318103461,0.6381874851771804,0.9942171816759469,0.9292281430620576,-0.1258587738694154,0.02109669365708518,2.1856123828123075,1.1693892637623597,1.0354613249806948,1.0354613249806948,2.0505221526093633,0.4696557261893426,0.11464665358573131
2017-01-12,0.0045728040461525165,0.00720463683139904,0.009662175336630476,-0.254346295695402,0.14546562548393147,0.6683059088568634,0.6396566765761893,0.9575559400466199,0.9319260284891587,-0.04170604791432139,0.02109669365708518,2.183428791942662,1.167311007146044,1.035536923013275,1.035536923013275,2.0792145147647463,0.45601485632819433,0.10934025154149152
2017-01-13,0.014558223221467763,0.007529667618958137,0.00977498043854746,-0.2296999808546902,0.1659004908650125,0.6682389223667741,0.6410509324684129,0.9149182029632148,0.9303062355819259,0.4207391462463938,0.02109669365708518,2.158231641218884,1.1641657810742272,1.0360744828604052,1.0360744828604052,2.2798336997005944,0.40964595925218167,0.0912400058671017
2017-01-16,0.007045065398247133,0.007568035730114831,0.009731189863401673,-0.2222908157842355,0.17750926587422633,0.689293570946888,0.6434042319063873,0.7655174035352069,0.914612061101286,0.494163401005358,0.02109669365708518,2.1679437225853615,1.162150677144179,1.038476839814749,1.038476839814749,2.3457662833509074,0.39523079336434963,0.0859414575309753
2017-01-17,0.007890566873755243,0.0061325285078264215,0.009783147341666798,-0.3731538232376662,0.224042895554537,0.6954384693729081,0.645942487392559,0.7047181131892652,0.8946221613001412,0.0498099621542692,0.02109669365708518,2.156429966349785,1.1598399415647873,1.0414917805952393,1.0414917805952393,2.1213138760007983,0.43331957626324535,0.10122457245854441
2017-01-18,0.0008382662792936753,0.005892915262903667,0.009704639449321754,-0.3927733952737919,0.2597942662619166,0.7085293893505658,0.6489955070002666,0.742856537178401,0.8801682923361659,-0.09467109605820935,0.02109669365708518,2.173874879999875,1.1589514432870665,1.0440826102305178,1.0440826102305178,2.1493210042204045,0.4212440049807676,0.09651573137194026
2017-01-19,0.01410459145203509,0.006456976836031781,0.009862421521522242,-0.34529498440711937,0.2720672802641604,0.7155973717233678,0.652244378450174,0.802475694126166,0.8727689972685468,-0.2094415706328274,0.02109669365708518,2.139096592057144,1.1562211897781256,1.0459450396343888,1.0459450396343888,2.190925543435676,0.41023769786828557,0.09253934027926482
2017-01-20,0.0040976279595950115,0.006469280580596323,0.00979315799669257,-0.3394081273087615,0.27878746029215806,0.7304662247816421,0.6560600782712213,0.8137977064878986,0.8671526838608661,0.08855414043612043,0.02109669365708518,2.154225646308746,1.154861524160731,1.0477977456980803,1.0477977456980803,2.154174395119792,0.41712083031147357,0.09544617628642348
2017-01-23,-0.008610879101735684,0.007786695768997046,0.009848401383722224,-0.20934419043204672,0.2492177139613575,0.7244335919058157,0.6593953716192502,0.8511362290211638,0.8656273072094659,0.32615418949934655,0.02109669365708518,2.142141796793185,1.1530511867287125,1.0490137825661112,1.0490137825661112,2.2265132753273265,0.40649716510328754,0.09149658914414716
2017-01-24,0.014033699701251985,0.007308306643292104,0.009895985874946585,-0.26148776527719614,0.2435757394743635,0.7454994969252035,0.663595572853687,0.9226373866177621,0.8710568385816846,-0.03396839706356754,0.02109669365708518,2.1318413956189177,1.1509729958467454,1.049594738856973,1.049594738856973,2.1160503671933144,0.4313490849357765,0.10171746094119202
2017-01-25,0.006979032725390264,0.007085471146902697,0.009900517514359414,-0.28433325463783665,0.24579706488373843,0.7457865104412664,0.6676048868823493,0.9489034609198698,0.8784708026138927,-0.4700292760981648,0.02109669365708518,2.130865615643934,1.1492160003903804,1.0498160872811109,1.0498160872811109,2.3562522658103653,0.38197303347864964,0.08250615903597625
2017-01-26,-0.004430440211284802,0.00789096697551939,0.009876084865699257,-0.20100251437433497,0.22491692214347941,0.7345477968219171,0.6708703946842794,0.9867329536696016,0.8887814836668173,0.11663782821875442,0.02109669365708518,2.1361372024033787,1.1480843371007672,1.0493772403624966,1.0493772403624966,2.1279951336863205,0.4316644635298276,0.1022682314902416
2017-01-27,-0.004794929673992557,0.007836624650902155,0.00989465703719969,-0.20799431234050975,0.21293174515370175,0.7316887433280339,0.6738371433986089,0.9856937404503924,0.8980112224081102,0.1884923921454301,0.02109669365708518,2.1321276984632926,1.1469258302598946,1.048950978883954,1.048950978883954,2.1482356642811995,0.42910412164861034,0.10139414050899816
2017-01-30,0.002965755451407793,0.00774972580540301,0.009898285029292766,-0.21706378605297355,0.20743490515752055,0.7340139497712035,0.6767725973680038,0.9300388745403811,0.901061474992136,-0.30976234677596887,0.02109669365708518,2.1313462161566368,1.1459325907751219,1.0493462155099202,1.0493462155099202,2.209193224549445,0.4169301046128328,0.09661436481178359
2017-01-31,0.004631847952675929,0.007602708637401914,0.009701151872466738,-0.2163086675326161,0.20356346669297345,0.7573336813438941,0.6807024063424374,0.9856589991987349,0.9091183820594311,0.05360166836362166,0.02109669365708518,2.174656390072262,1.1476174657048763,1.0492785029118112,1.0492785029118112,2.115719082822241,0.4379417173541609,0.10490789848873067
2017-02-01,0.0019729226563121264,0.007575587528366863,0.009685966424820405,-0.21788005490558698,0.20141287357848542,0.7621549310400237,0.6846757002301245,0.9574815682749486,0.9137243997942422,0.0997683841410668,0.02109669365708518,2.1780657655767883,1.1491911559248076,1.049681545550643,1.049681545550643,2.1255896063662343,0.43605502633972754,0.10389931194568204
2017-02-02,0.0031130867344286014,0.0065252666876859326,0.009685955896761323,-0.3263167045941459,0.22841048415981557,0.7652872063678261,0.6886079688222074,0.9689310234943986,0.9189821734799715,-0.009559723033983699,0.02109669365708518,2.178068133002537,1.1504788560913568,1.0499460799231075,1.0499460799231075,2.1474987857837444,0.426735322722967,0.09991897517946485
2017-02-03,0.016999573745763833,0.00807783101478576,0.009352414950236788,-0.1362839375961134,0.1948614008181759,0.7675458312495527,0.6924585962576877,0.9556966522163851,0.922478790502487,-0.13861619602384448,0.02109669365708518,2.2557458380407582,1.155922952351782,1.0504274177796091,1.0504274177796091,2.1378271345087185,0.4343881355387283,0.10222777535748943
2017-02-06,0.010715431522348834,0.007176919432721453,0.009290163399065837,-0.22747113000799093,0.19822628756818247,0.7882382826916948,0.6971307760837367,0.9209485281946592,0.9223330512350749,0.19440429085212046,0.02109669365708518,2.2708611293742416,1.1612193778436293,1.0516745919256159,1.0516745919256159,2.16042606019388,0.4288479518842801,0.09922915919982112
2017-02-07,0.0019063559126503416,0.006516059112895961,0.009130033490640807,-0.28630501524714336,0.21607545140095893,0.7825720199349148,0.7012986416374527,0.9985907516833329,0.9295956893730043,-0.1024218093576581,0.02109669365708518,2.310689284088446,1.1677533838059595,1.051597562003199,1.051597562003199,2.156706459654133,0.4267238691588798,0.09745633425746662
2017-02-08,0.009413105807674823,0.006682791327440216,0.009121408556605435,-0.2673509484891179,0.2230265858299729,0.7823706713340909,0.7052533747933862,0.9824012985237712,0.9346247950064107,-0.2940841351067065,0.02109669365708518,2.3128742011085155,1.1732193415329673,1.0517854601208723,1.0517854601208723,2.2487087447493255,0.4062763669758254,0.0887427613519734
2017-02-09,-0.010325239035275425,0.007713922405871296,0.009242035324645839,-0.1653437652093265,0.19968976419457488,0.7669453329972433,0.7082627386082085,0.9258317695234569,0.9337873640080342,-0.39382480939706316,0.02109669365708518,2.2826866690240584,1.1760271328035636,1.052684247643366,1.052684247643366,2.2968585563710526,0.40068985029968984,0.08625075908679009
2017-02-10,0.003979270499468122,0.007121660969468725,0.008994450372219999,-0.20821610273547314,0.19617483496509033,0.762448038586151,0.7109059239729862,0.9026819579981464,0.9308249443880449,0.2580423575260031,0.02109669365708518,2.3455207743472584,1.181771721177543,1.0538527280103749,1.0538527280103749,2.1971881550756485,0.4213081644492635,0.09339575598983584
2017-02-13,0.0180930634973311,0.008265528217435024,0.00925886316283423,-0.1072847635751359,0.16475350985944362,0.767096762784477,0.713646940500376,0.8989682351447724,0.9277909720791617,0.17731848798703576,0.02109669365708518,2.278537926382748,1.1827946025755416,1.0550711784135098,1.0550711784135098,2.126063254631032,0.44201718625914166,0.10137238723151083
2017-02-14,-0.0021804589539236503,0.008666399778278482,0.009261241174963792,-0.0642291227976401,0.1305859094770086,0.7615299369016766,0.7159826964223907,0.8425760736175805,0.919675267463773,0.039610383647590494,0.02109669365708518,2.277952866035691,1.1835990568962762,1.0570755411425434,1.0570755411425434,2.051924735719579,0.4650039383972114,0.1104907806089048
2017-02-15,-0.008476339286190899,0.009690738433497827,0.009340244485383314,0.037525136377640406,0.09933667320570486,0.7516887397179199,0.7177244546319287,0.9428939950141118,0.9218865748495195,-0.056023780520029695,0.02109669365708518,2.2586851022206806,1.183185368576391,1.057150653238642,1.057150653238642,2.0246172432425054,0.4769155959655149,0.11543442072313025
2017-02-16,-0.006520888885930583,0.010285121487484483,0.009267559764179496,0.10979823698985093,0.1009505255787163,0.7571876342307546,0.7196494877830909,0.9753581076259815,0.9269791017806112,-0.08336288215590097,0.02109669365708518,2.276399767566571,1.183832608420246,1.0567610998696981,1.0567610998696981,2.035318386959044,0.4740120091495687,0.11413617347325053
